id,year,year_treated,time_to_treatment,treated,y
E09000022,2010,2000,10,1,39.3
E09000022,2011,2000,11,1,39.5
E09000022,2012,2000,12,1,38.9
E09000022,2013,2000,13,1,38.5
E09000022,2014,2000,14,1,39.9
E09000022,2015,2000,15,1,41.9
E09000022,2016,2000,16,1,43.9
E09000022,2017,2000,17,1,44.7
E09000022,2018,2000,18,1,45.5
E09000022,2019,2000,19,1,45.6
E09000022,2020,2000,20,1,46.8
E09000022,2021,2000,21,1,48.1
E09000022,2022,2000,22,1,49.6
E09000023,2004,2000,4,1,20.1
E09000023,2005,2000,5,1,19.9
E09000023,2006,2000,6,1,21.9
E09000023,2007,2000,7,1,22.8
E09000023,2008,2000,8,1,23.6
E09000023,2009,2000,9,1,24.5
E09000023,2010,2000,10,1,25.6
E09000023,2011,2000,11,1,26.3
E09000023,2012,2000,12,1,26.6
E09000023,2013,2000,13,1,26.7
E09000023,2014,2000,14,1,27
E09000023,2015,2000,15,1,27.4
E09000023,2016,2000,16,1,27.4
E09000023,2017,2000,17,1,27.4
E09000023,2018,2000,18,1,27.5
E09000023,2019,2000,19,1,27.9
E09000023,2020,2000,20,1,28.4
E09000023,2021,2000,21,1,28.5
E09000023,2022,2000,22,1,28.5
E09000024,2004,2000,4,1,31.2
E09000024,2005,2000,5,1,30.8
E09000024,2006,2000,6,1,34.5
E09000024,2007,2000,7,1,36.7
E09000024,2008,2000,8,1,37.4
E09000024,2009,2000,9,1,37.1
E09000024,2010,2000,10,1,36.1
E09000024,2011,2000,11,1,35.4
E09000024,2012,2000,12,1,35
E09000024,2013,2000,13,1,35
E09000024,2014,2000,14,1,35.6
E09000024,2015,2000,15,1,36.4
E09000024,2016,2000,16,1,36.9
E09000024,2017,2000,17,1,36.4
E09000024,2018,2000,18,1,36.6
E09000024,2019,2000,19,1,37.8
E09000024,2020,2000,20,1,40.1
E09000024,2021,2000,21,1,41.6
E09000024,2022,2000,22,1,42.3
E09000025,2004,2000,4,1,28.1
E09000025,2005,2000,5,1,28.1
E09000025,2006,2000,6,1,29.8
E09000025,2007,2000,7,1,31.6
E09000025,2008,2000,8,1,33.4
E09000025,2009,2000,9,1,33.8
E09000025,2010,2000,10,1,33.7
E09000025,2011,2000,11,1,32.8
E09000025,2012,2000,12,1,32.4
E09000025,2013,2000,13,1,31.9
E09000025,2014,2000,14,1,31.7
E09000025,2015,2000,15,1,31.8
E09000025,2016,2000,16,1,31.8
E09000025,2017,2000,17,1,32.4
E09000025,2018,2000,18,1,32.6
E09000025,2019,2000,19,1,33
E09000025,2020,2000,20,1,32.3
E09000025,2021,2000,21,1,31.6
E09000025,2022,2000,22,1,30.7
E09000026,2004,2000,4,1,29.2
E09000026,2005,2000,5,1,28.8
E09000026,2006,2000,6,1,31.8
E09000026,2007,2000,7,1,32.9
E09000026,2008,2000,8,1,33.5
E09000026,2009,2000,9,1,33.6
E09000026,2010,2000,10,1,34.1
E09000026,2011,2000,11,1,34.3
E09000026,2012,2000,12,1,34.1
E09000026,2013,2000,13,1,34
E09000026,2014,2000,14,1,34.3
E09000026,2015,2000,15,1,35.5
E09000026,2016,2000,16,1,36.5
E09000026,2017,2000,17,1,37.1
E09000026,2018,2000,18,1,36.9
E09000026,2019,2000,19,1,36.7
E09000026,2020,2000,20,1,36.9
E09000026,2021,2000,21,1,37.3
E09000026,2022,2000,22,1,37.6
E09000027,2004,2000,4,1,33.8
E09000027,2005,2000,5,1,33.6
E09000027,2006,2000,6,1,34.9
E09000027,2007,2000,7,1,35.6
E09000027,2008,2000,8,1,36.3
E09000027,2009,2000,9,1,36.7
E09000027,2010,2000,10,1,36.8
E09000027,2011,2000,11,1,36.9
E09000027,2012,2000,12,1,37.6
E09000027,2013,2000,13,1,38.6
E09000027,2014,2000,14,1,39.8
E09000027,2015,2000,15,1,40.8
E09000027,2016,2000,16,1,42.2
E09000027,2017,2000,17,1,44.1
E09000027,2018,2000,18,1,46.3
E09000027,2019,2000,19,1,48
E09000027,2020,2000,20,1,48.7
E09000027,2021,2000,21,1,48.7
E09000027,2022,2000,22,1,48.6
E09000028,2004,2000,4,1,30.1
E09000028,2005,2000,5,1,29.9
E09000028,2006,2000,6,1,30.3
E09000028,2007,2000,7,1,30.3
E09000028,2008,2000,8,1,30.7
E09000028,2009,2000,9,1,32.3
E09000028,2010,2000,10,1,34.1
E09000028,2011,2000,11,1,35.4
E09000028,2012,2000,12,1,35.6
E09000028,2013,2000,13,1,35.7
E09000028,2014,2000,14,1,35.4
E09000028,2015,2000,15,1,35.6
E09000028,2016,2000,16,1,35.6
E09000028,2017,2000,17,1,36.4
E09000028,2018,2000,18,1,37.8
E09000028,2019,2000,19,1,39.9
E09000028,2020,2000,20,1,41.4
E09000028,2021,2000,21,1,41.9
E09000028,2022,2000,22,1,41.7
E09000029,2004,2000,4,1,30.1
E09000029,2005,2000,5,1,30
E09000029,2006,2000,6,1,31.2
E09000029,2007,2000,7,1,31.8
E09000029,2008,2000,8,1,31.6
E09000029,2009,2000,9,1,31.8
E09000029,2010,2000,10,1,31.6
E09000029,2011,2000,11,1,32.1
E09000029,2012,2000,12,1,32.2
E09000029,2013,2000,13,1,32.4
E09000029,2014,2000,14,1,32.5
E09000029,2015,2000,15,1,32.8
E09000029,2016,2000,16,1,33.3
E09000029,2017,2000,17,1,33.7
E09000029,2018,2000,18,1,34.3
E09000029,2019,2000,19,1,34
E09000029,2020,2000,20,1,33.3
E09000029,2021,2000,21,1,31.9
E09000029,2022,2000,22,1,31.1
E09000030,2004,2000,4,1,55.6
E09000030,2005,2000,5,1,55.4
E09000030,2006,2000,6,1,58.7
E09000030,2007,2000,7,1,61
E09000030,2008,2000,8,1,62.9
E09000030,2009,2000,9,1,64.1
E09000030,2010,2000,10,1,64.5
E09000030,2011,2000,11,1,64.1
E09000030,2012,2000,12,1,63.9
E09000030,2013,2000,13,1,64
E09000030,2014,2000,14,1,64.9
E09000030,2015,2000,15,1,66.4
E09000030,2016,2000,16,1,67.5
E09000030,2017,2000,17,1,67.3
E09000030,2018,2000,18,1,65.8
E09000030,2019,2000,19,1,65.4
E09000030,2020,2000,20,1,66.4
E09000030,2021,2000,21,1,68.4
E09000030,2022,2000,22,1,69.4
E09000031,2004,2000,4,1,26.1
E09000031,2005,2000,5,1,26
E09000031,2006,2000,6,1,28.7
E09000031,2007,2000,7,1,30.3
E09000031,2008,2000,8,1,31.2
E09000031,2009,2000,9,1,30.9
E09000031,2010,2000,10,1,30.9
E09000031,2011,2000,11,1,30.6
E09000031,2012,2000,12,1,30.7
E09000031,2013,2000,13,1,30.5
E09000031,2014,2000,14,1,30.9
E09000031,2015,2000,15,1,32.1
E09000031,2016,2000,16,1,33.2
E09000031,2017,2000,17,1,34.1
E09000031,2018,2000,18,1,34
E09000031,2019,2000,19,1,34.2
E09000031,2020,2000,20,1,34.6
E09000031,2021,2000,21,1,35.3
E09000031,2022,2000,22,1,35.5
E09000032,2004,2000,4,1,22.3
E09000032,2005,2000,5,1,22.1
E09000032,2006,2000,6,1,24
E09000032,2007,2000,7,1,25.1
E09000032,2008,2000,8,1,25.7
E09000032,2009,2000,9,1,26.5
E09000032,2010,2000,10,1,27.3
E09000032,2011,2000,11,1,28.5
E09000032,2012,2000,12,1,29.7
E09000032,2013,2000,13,1,31.3
E09000032,2014,2000,14,1,32.8
E09000032,2015,2000,15,1,33.5
E09000032,2016,2000,16,1,33.5
E09000032,2017,2000,17,1,33.5
E09000032,2018,2000,18,1,33.4
E09000032,2019,2000,19,1,33.1
E09000032,2020,2000,20,1,33
E09000032,2021,2000,21,1,32.9
E09000032,2022,2000,22,1,33.1
E09000033,2004,2000,4,1,35.5
E09000033,2005,2000,5,1,35.4
E09000033,2006,2000,6,1,37.8
E09000033,2007,2000,7,1,39.6
E09000033,2008,2000,8,1,40.8
E09000033,2009,2000,9,1,41.6
E09000033,2010,2000,10,1,42.3
E09000033,2011,2000,11,1,43
E09000033,2012,2000,12,1,43.7
E09000033,2013,2000,13,1,44.6
E09000033,2014,2000,14,1,45.9
E09000033,2015,2000,15,1,47.8
E09000033,2016,2000,16,1,50.2
E09000033,2017,2000,17,1,52.5
E09000033,2018,2000,18,1,54.7
E09000033,2019,2000,19,1,56.5
E09000033,2020,2000,20,1,58.5
E09000033,2021,2000,21,1,60.1
E09000033,2022,2000,22,1,61.2
N09000001,2004,1000,-1000,0,23.4
N09000001,2005,1000,-1000,0,23.2
N09000001,2006,1000,-1000,0,24.8
N09000001,2007,1000,-1000,0,25.9
N09000001,2008,1000,-1000,0,26.9
N09000001,2009,1000,-1000,0,26.9
N09000001,2010,1000,-1000,0,27.4
N09000001,2011,1000,-1000,0,28.5
N09000001,2012,1000,-1000,0,29.7
N09000001,2013,1000,-1000,0,30.3
N09000001,2014,1000,-1000,0,29.9
N09000001,2015,1000,-1000,0,29.6
N09000001,2016,1000,-1000,0,29.6
N09000001,2017,1000,-1000,0,30.3
N09000001,2018,1000,-1000,0,31.7
N09000001,2019,1000,-1000,0,33.8
N09000001,2020,1000,-1000,0,36.1
N09000001,2021,1000,-1000,0,37.8
N09000001,2022,1000,-1000,0,38.7
N09000002,2004,1000,-1000,0,18.2
N09000002,2005,1000,-1000,0,18.1
N09000002,2006,1000,-1000,0,19.1
N09000002,2007,1000,-1000,0,19.6
N09000002,2008,1000,-1000,0,19.9
N09000002,2009,1000,-1000,0,20.1
N09000002,2010,1000,-1000,0,20.4
N09000002,2011,1000,-1000,0,20.9
N09000002,2012,1000,-1000,0,21.6
N09000002,2013,1000,-1000,0,22.2
N09000002,2014,1000,-1000,0,22.7
N09000002,2015,1000,-1000,0,23.4
N09000002,2016,1000,-1000,0,24.6
N09000002,2017,1000,-1000,0,25.7
N09000002,2018,1000,-1000,0,26.7
N09000002,2019,1000,-1000,0,27.4
N09000002,2020,1000,-1000,0,28.6
N09000002,2021,1000,-1000,0,29.7
N09000002,2022,1000,-1000,0,30.5
N09000003,2004,1000,-1000,0,20.8
N09000003,2005,1000,-1000,0,20.8
N09000003,2006,1000,-1000,0,22
N09000003,2007,1000,-1000,0,22.8
N09000003,2008,1000,-1000,0,23.5
N09000003,2009,1000,-1000,0,23.5
N09000003,2010,1000,-1000,0,23.8
N09000003,2011,1000,-1000,0,24.1
N09000003,2012,1000,-1000,0,24.9
N09000003,2013,1000,-1000,0,25.9
N09000003,2014,1000,-1000,0,27.2
N09000003,2015,1000,-1000,0,28.2
N09000003,2016,1000,-1000,0,29.3
N09000003,2017,1000,-1000,0,30.3
N09000003,2018,1000,-1000,0,31.6
N09000003,2019,1000,-1000,0,33
N09000003,2020,1000,-1000,0,34.6
N09000003,2021,1000,-1000,0,36.1
N09000003,2022,1000,-1000,0,36.9
N09000004,2004,1000,-1000,0,21.7
N09000004,2005,1000,-1000,0,21.7
N09000004,2006,1000,-1000,0,22.5
N09000004,2007,1000,-1000,0,23.8
N09000004,2008,1000,-1000,0,25.3
N09000004,2009,1000,-1000,0,27
N09000004,2010,1000,-1000,0,28
N09000004,2011,1000,-1000,0,28.8
N09000004,2012,1000,-1000,0,29
N09000004,2013,1000,-1000,0,29.2
N09000004,2014,1000,-1000,0,29.5
N09000004,2015,1000,-1000,0,30.1
N09000004,2016,1000,-1000,0,30.9
N09000004,2017,1000,-1000,0,31.4
N09000004,2018,1000,-1000,0,31.3
N09000004,2019,1000,-1000,0,31.1
N09000004,2020,1000,-1000,0,31.5
N09000004,2021,1000,-1000,0,32.5
N09000004,2022,1000,-1000,0,33.3
N09000005,2004,1000,-1000,0,19.7
N09000005,2005,1000,-1000,0,19.4
N09000005,2006,1000,-1000,0,21.1
N09000005,2007,1000,-1000,0,21.2
N09000005,2008,1000,-1000,0,21.1
N09000005,2009,1000,-1000,0,20
N09000005,2010,1000,-1000,0,19.7
N09000005,2011,1000,-1000,0,19.6
N09000005,2012,1000,-1000,0,20.3
N09000005,2013,1000,-1000,0,21.1
N09000005,2014,1000,-1000,0,22.4
N09000005,2015,1000,-1000,0,24.1
N09000005,2016,1000,-1000,0,26
N09000005,2017,1000,-1000,0,27.7
N09000005,2018,1000,-1000,0,29.3
N09000005,2019,1000,-1000,0,31.1
N09000005,2020,1000,-1000,0,33.2
N09000005,2021,1000,-1000,0,34.8
N09000005,2022,1000,-1000,0,35.6
N09000006,2004,1000,-1000,0,21.9
N09000006,2005,1000,-1000,0,22
N09000006,2006,1000,-1000,0,22.2
N09000006,2007,1000,-1000,0,23.4
N09000006,2008,1000,-1000,0,24.7
N09000006,2009,1000,-1000,0,26.6
N09000006,2010,1000,-1000,0,28
N09000006,2011,1000,-1000,0,29.4
N09000006,2012,1000,-1000,0,30.3
N09000006,2013,1000,-1000,0,30.3
N09000006,2014,1000,-1000,0,30
N09000006,2015,1000,-1000,0,29.3
N09000006,2016,1000,-1000,0,29.2
N09000006,2017,1000,-1000,0,29.2
N09000006,2018,1000,-1000,0,30.1
N09000006,2019,1000,-1000,0,31.6
N09000006,2020,1000,-1000,0,33.8
N09000006,2021,1000,-1000,0,35.7
N09000006,2022,1000,-1000,0,36.7
N09000007,2004,1000,-1000,0,22.3
N09000007,2005,1000,-1000,0,22.1
N09000007,2006,1000,-1000,0,22.5
N09000007,2007,1000,-1000,0,22.9
N09000007,2008,1000,-1000,0,23.4
N09000007,2009,1000,-1000,0,24.6
N09000007,2010,1000,-1000,0,26
N09000007,2011,1000,-1000,0,27.3
N09000007,2012,1000,-1000,0,28.4
N09000007,2013,1000,-1000,0,29.2
N09000007,2014,1000,-1000,0,29.8
N09000007,2015,1000,-1000,0,30.1
N09000007,2016,1000,-1000,0,30.1
N09000007,2017,1000,-1000,0,29.8
N09000007,2018,1000,-1000,0,30.2
N09000007,2019,1000,-1000,0,31.2
N09000007,2020,1000,-1000,0,33.1
N09000007,2021,1000,-1000,0,34.7
N09000007,2022,1000,-1000,0,35.8
N09000008,2004,1000,-1000,0,29.1
N09000008,2005,1000,-1000,0,29.1
N09000008,2006,1000,-1000,0,30
N09000008,2007,1000,-1000,0,29.9
N09000008,2008,1000,-1000,0,29.4
N09000008,2009,1000,-1000,0,29.1
N09000008,2010,1000,-1000,0,29.1
N09000008,2011,1000,-1000,0,29.1
N09000008,2012,1000,-1000,0,28.9
N09000008,2013,1000,-1000,0,29.1
N09000008,2014,1000,-1000,0,30.6
N09000008,2015,1000,-1000,0,32.6
N09000008,2016,1000,-1000,0,33.2
N09000008,2017,1000,-1000,0,32
N09000008,2018,1000,-1000,0,30.3
N09000008,2019,1000,-1000,0,30.9
N09000008,2020,1000,-1000,0,33.3
N09000008,2021,1000,-1000,0,36
N09000008,2022,1000,-1000,0,37.2
N09000009,2004,1000,-1000,0,28
N09000009,2005,1000,-1000,0,27.7
N09000009,2006,1000,-1000,0,29.3
N09000009,2007,1000,-1000,0,29.8
N09000009,2008,1000,-1000,0,29.3
N09000009,2009,1000,-1000,0,29.3
N09000009,2010,1000,-1000,0,29.1
N09000009,2011,1000,-1000,0,29.4
N09000009,2012,1000,-1000,0,29.5
N09000009,2013,1000,-1000,0,29.7
N09000009,2014,1000,-1000,0,29.7
N09000009,2015,1000,-1000,0,29.9
N09000009,2016,1000,-1000,0,30.1
N09000009,2017,1000,-1000,0,30.3
N09000009,2018,1000,-1000,0,31.3
N09000009,2019,1000,-1000,0,33
N09000009,2020,1000,-1000,0,35.5
N09000009,2021,1000,-1000,0,37.3
N09000009,2022,1000,-1000,0,38.4
N09000010,2004,1000,-1000,0,23.8
N09000010,2005,1000,-1000,0,23.8
N09000010,2006,1000,-1000,0,24.2
N09000010,2007,1000,-1000,0,24.6
N09000010,2008,1000,-1000,0,24.8
N09000010,2009,1000,-1000,0,25.1
N09000010,2010,1000,-1000,0,25.4
N09000010,2011,1000,-1000,0,26.3
N09000010,2012,1000,-1000,0,27.1
N09000010,2013,1000,-1000,0,27.8
N09000010,2014,1000,-1000,0,27.8
N09000010,2015,1000,-1000,0,27.7
N09000010,2016,1000,-1000,0,27.4
N09000010,2017,1000,-1000,0,27.5
N09000010,2018,1000,-1000,0,28.1
N09000010,2019,1000,-1000,0,29.3
N09000010,2020,1000,-1000,0,30.9
N09000010,2021,1000,-1000,0,32.5
N09000010,2022,1000,-1000,0,33.3
N09000011,2004,1000,-1000,0,21.2
N09000011,2005,1000,-1000,0,21
N09000011,2006,1000,-1000,0,22.7
N09000011,2007,1000,-1000,0,23.6
N09000011,2008,1000,-1000,0,23.7
N09000011,2009,1000,-1000,0,24.2
N09000011,2010,1000,-1000,0,24.8
N09000011,2011,1000,-1000,0,25.1
N09000011,2012,1000,-1000,0,25.7
N09000011,2013,1000,-1000,0,26.6
N09000011,2014,1000,-1000,0,29.3
N09000011,2015,1000,-1000,0,31.1
N09000011,2016,1000,-1000,0,32.6
N09000011,2017,1000,-1000,0,32.3
N09000011,2018,1000,-1000,0,32.4
N09000011,2019,1000,-1000,0,32.7
N09000011,2020,1000,-1000,0,34.1
N09000011,2021,1000,-1000,0,35.4
N09000011,2022,1000,-1000,0,36.5
S12000005,2004,1000,-1000,0,25.8
S12000005,2005,1000,-1000,0,25.6
S12000005,2006,1000,-1000,0,27.6
S12000005,2007,1000,-1000,0,28.4
S12000005,2008,1000,-1000,0,28.8
S12000005,2009,1000,-1000,0,28.7
S12000005,2010,1000,-1000,0,29.2
S12000005,2011,1000,-1000,0,29.6
S12000005,2012,1000,-1000,0,30.4
S12000005,2013,1000,-1000,0,31.2
S12000005,2014,1000,-1000,0,33.1
S12000005,2015,1000,-1000,0,35.5
S12000005,2016,1000,-1000,0,38.3
S12000005,2017,1000,-1000,0,41.4
S12000005,2018,1000,-1000,0,44.5
S12000005,2019,1000,-1000,0,47
S12000005,2020,1000,-1000,0,48.7
S12000005,2021,1000,-1000,0,49.6
S12000005,2022,1000,-1000,0,50.2
S12000006,2004,1000,-1000,0,24.6
S12000006,2005,1000,-1000,0,24.5
S12000006,2006,1000,-1000,0,24.7
S12000006,2007,1000,-1000,0,24.9
S12000006,2008,1000,-1000,0,25.4
S12000006,2009,1000,-1000,0,25.9
S12000006,2010,1000,-1000,0,26.4
S12000006,2011,1000,-1000,0,26.9
S12000006,2012,1000,-1000,0,27.6
S12000006,2013,1000,-1000,0,28.4
S12000006,2014,1000,-1000,0,29
S12000006,2015,1000,-1000,0,29.2
S12000006,2016,1000,-1000,0,29.4
S12000006,2017,1000,-1000,0,30.1
S12000006,2018,1000,-1000,0,31.9
S12000006,2019,1000,-1000,0,33.7
S12000006,2020,1000,-1000,0,35.3
S12000006,2021,1000,-1000,0,35.7
S12000006,2022,1000,-1000,0,35.9
S12000008,2004,1000,-1000,0,21.8
S12000008,2005,1000,-1000,0,21.7
S12000008,2006,1000,-1000,0,22.7
S12000008,2007,1000,-1000,0,23.8
S12000008,2008,1000,-1000,0,24.6
S12000008,2009,1000,-1000,0,24.9
S12000008,2010,1000,-1000,0,24.8
S12000008,2011,1000,-1000,0,24.9
S12000008,2012,1000,-1000,0,25.3
S12000008,2013,1000,-1000,0,25.8
S12000008,2014,1000,-1000,0,26.1
S12000008,2015,1000,-1000,0,26
S12000008,2016,1000,-1000,0,26.1
S12000008,2017,1000,-1000,0,26.4
S12000008,2018,1000,-1000,0,27.5
S12000008,2019,1000,-1000,0,28.4
S12000008,2020,1000,-1000,0,30
S12000008,2021,1000,-1000,0,31.1
S12000008,2022,1000,-1000,0,32.1
S12000010,2004,1000,-1000,0,21.9
S12000010,2005,1000,-1000,0,21.8
S12000010,2006,1000,-1000,0,23
S12000010,2007,1000,-1000,0,23.8
S12000010,2008,1000,-1000,0,24.4
S12000010,2009,1000,-1000,0,25.1
S12000010,2010,1000,-1000,0,25.7
S12000010,2011,1000,-1000,0,26.2
S12000010,2012,1000,-1000,0,27
S12000010,2013,1000,-1000,0,27.8
S12000010,2014,1000,-1000,0,28.9
S12000010,2015,1000,-1000,0,30
S12000010,2016,1000,-1000,0,31.2
S12000010,2017,1000,-1000,0,32.3
S12000010,2018,1000,-1000,0,33.1
S12000010,2019,1000,-1000,0,33.8
S12000010,2020,1000,-1000,0,34.3
S12000010,2021,1000,-1000,0,34.7
S12000010,2022,1000,-1000,0,35
S12000011,2004,1000,-1000,0,21.7
S12000011,2005,1000,-1000,0,21.8
S12000011,2006,1000,-1000,0,22.5
S12000011,2007,1000,-1000,0,22.9
S12000011,2008,1000,-1000,0,23.7
S12000011,2009,1000,-1000,0,23.7
S12000011,2010,1000,-1000,0,24.2
S12000011,2011,1000,-1000,0,24.7
S12000011,2012,1000,-1000,0,26.1
S12000011,2013,1000,-1000,0,27.2
S12000011,2014,1000,-1000,0,28.2
S12000011,2015,1000,-1000,0,28.9
S12000011,2016,1000,-1000,0,29.6
S12000011,2017,1000,-1000,0,30.6
S12000011,2018,1000,-1000,0,31.6
S12000011,2019,1000,-1000,0,33
S12000011,2020,1000,-1000,0,34.1
S12000011,2021,1000,-1000,0,34.8
S12000011,2022,1000,-1000,0,35
S12000013,2004,1000,-1000,0,19
S12000013,2005,1000,-1000,0,18.8
S12000013,2006,1000,-1000,0,21.3
S12000013,2007,1000,-1000,0,22.7
S12000013,2008,1000,-1000,0,24.5
S12000013,2009,1000,-1000,0,25.7
S12000013,2010,1000,-1000,0,27.1
S12000013,2011,1000,-1000,0,27.4
S12000013,2012,1000,-1000,0,27.7
S12000013,2013,1000,-1000,0,27.5
S12000013,2014,1000,-1000,0,27.6
S12000013,2015,1000,-1000,0,27.3
S12000013,2016,1000,-1000,0,27.2
S12000013,2017,1000,-1000,0,27.2
S12000013,2018,1000,-1000,0,27.9
S12000013,2019,1000,-1000,0,28.5
S12000013,2020,1000,-1000,0,28.8
S12000013,2021,1000,-1000,0,28.8
S12000013,2022,1000,-1000,0,28.6
S12000014,2004,1000,-1000,0,27.4
S12000014,2005,1000,-1000,0,27.1
S12000014,2006,1000,-1000,0,28.6
S12000014,2007,1000,-1000,0,29.4
S12000014,2008,1000,-1000,0,30.7
S12000014,2009,1000,-1000,0,31.9
S12000014,2010,1000,-1000,0,32.8
S12000014,2011,1000,-1000,0,32.2
S12000014,2012,1000,-1000,0,31.5
S12000014,2013,1000,-1000,0,31.2
S12000014,2014,1000,-1000,0,31.8
S12000014,2015,1000,-1000,0,32.6
S12000014,2016,1000,-1000,0,33.5
S12000014,2017,1000,-1000,0,34.4
S12000014,2018,1000,-1000,0,35.5
S12000014,2019,1000,-1000,0,36.3
S12000014,2020,1000,-1000,0,36.7
S12000014,2021,1000,-1000,0,36.7
S12000014,2022,1000,-1000,0,36.8
S12000017,2004,1000,-1000,0,22.8
S12000017,2005,1000,-1000,0,22.8
S12000017,2006,1000,-1000,0,22.2
S12000017,2007,1000,-1000,0,22.3
S12000017,2008,1000,-1000,0,22.9
S12000017,2009,1000,-1000,0,24
S12000017,2010,1000,-1000,0,25.4
S12000017,2011,1000,-1000,0,26.6
S12000017,2012,1000,-1000,0,27.4
S12000017,2013,1000,-1000,0,28
S12000017,2014,1000,-1000,0,28.7
S12000017,2015,1000,-1000,0,29.8
S12000017,2016,1000,-1000,0,30.7
S12000017,2017,1000,-1000,0,31.7
S12000017,2018,1000,-1000,0,33
S12000017,2019,1000,-1000,0,34.6
S12000017,2020,1000,-1000,0,36
S12000017,2021,1000,-1000,0,36.6
S12000017,2022,1000,-1000,0,36.8
S12000018,2004,1000,-1000,0,20.8
S12000018,2005,1000,-1000,0,20.8
S12000018,2006,1000,-1000,0,21.8
S12000018,2007,1000,-1000,0,23
S12000018,2008,1000,-1000,0,24.1
S12000018,2009,1000,-1000,0,24.9
S12000018,2010,1000,-1000,0,25.3
S12000018,2011,1000,-1000,0,25.7
S12000018,2012,1000,-1000,0,26.4
S12000018,2013,1000,-1000,0,27
S12000018,2014,1000,-1000,0,27.6
S12000018,2015,1000,-1000,0,27.9
S12000018,2016,1000,-1000,0,27.9
S12000018,2017,1000,-1000,0,28.3
S12000018,2018,1000,-1000,0,28.1
S12000018,2019,1000,-1000,0,28.1
S12000018,2020,1000,-1000,0,27.4
S12000018,2021,1000,-1000,0,27.2
S12000018,2022,1000,-1000,0,27.1
S12000019,2004,1000,-1000,0,20
S12000019,2005,1000,-1000,0,20
S12000019,2006,1000,-1000,0,20.2
S12000019,2007,1000,-1000,0,20.8
S12000019,2008,1000,-1000,0,21.6
S12000019,2009,1000,-1000,0,22.4
S12000019,2010,1000,-1000,0,23.2
S12000019,2011,1000,-1000,0,23.6
S12000019,2012,1000,-1000,0,24.2
S12000019,2013,1000,-1000,0,24.8
S12000019,2014,1000,-1000,0,25.9
S12000019,2015,1000,-1000,0,27.1
S12000019,2016,1000,-1000,0,28.5
S12000019,2017,1000,-1000,0,29.8
S12000019,2018,1000,-1000,0,31.2
S12000019,2019,1000,-1000,0,32.3
S12000019,2020,1000,-1000,0,33.1
S12000019,2021,1000,-1000,0,33.5
S12000019,2022,1000,-1000,0,33.7
S12000020,2004,1000,-1000,0,25
S12000020,2005,1000,-1000,0,24.9
S12000020,2006,1000,-1000,0,25.4
S12000020,2007,1000,-1000,0,26.4
S12000020,2008,1000,-1000,0,27.8
S12000020,2009,1000,-1000,0,29.5
S12000020,2010,1000,-1000,0,30.9
S12000020,2011,1000,-1000,0,31.9
S12000020,2012,1000,-1000,0,32.4
S12000020,2013,1000,-1000,0,32.6
S12000020,2014,1000,-1000,0,32.7
S12000020,2015,1000,-1000,0,32.9
S12000020,2016,1000,-1000,0,33.1
S12000020,2017,1000,-1000,0,33.9
S12000020,2018,1000,-1000,0,35.8
S12000020,2019,1000,-1000,0,38.3
S12000020,2020,1000,-1000,0,41
S12000020,2021,1000,-1000,0,42.3
S12000020,2022,1000,-1000,0,42.8
S12000021,2004,1000,-1000,0,23
S12000021,2005,1000,-1000,0,22.9
S12000021,2006,1000,-1000,0,24.6
S12000021,2007,1000,-1000,0,26.2
S12000021,2008,1000,-1000,0,27.7
S12000021,2009,1000,-1000,0,28.7
S12000021,2010,1000,-1000,0,29.2
S12000021,2011,1000,-1000,0,29.6
S12000021,2012,1000,-1000,0,30.3
S12000021,2013,1000,-1000,0,30.7
S12000021,2014,1000,-1000,0,31
S12000021,2015,1000,-1000,0,30.8
S12000021,2016,1000,-1000,0,31
S12000021,2017,1000,-1000,0,31.5
S12000021,2018,1000,-1000,0,33.5
S12000021,2019,1000,-1000,0,35.4
S12000021,2020,1000,-1000,0,37.8
S12000021,2021,1000,-1000,0,38.7
S12000021,2022,1000,-1000,0,39.2
S12000023,2004,1000,-1000,0,25.5
S12000023,2005,1000,-1000,0,25.4
S12000023,2006,1000,-1000,0,26.6
S12000023,2007,1000,-1000,0,27.5
S12000023,2008,1000,-1000,0,28.8
S12000023,2009,1000,-1000,0,29.3
S12000023,2010,1000,-1000,0,30.1
S12000023,2011,1000,-1000,0,31
S12000023,2012,1000,-1000,0,31.8
S12000023,2013,1000,-1000,0,31.7
S12000023,2014,1000,-1000,0,31.2
S12000023,2015,1000,-1000,0,30.2
S12000023,2016,1000,-1000,0,29.9
S12000023,2017,1000,-1000,0,29.7
S12000023,2018,1000,-1000,0,31.2
S12000023,2019,1000,-1000,0,34.7
S12000023,2020,1000,-1000,0,39.4
S12000023,2021,1000,-1000,0,44
S12000023,2022,1000,-1000,0,46.2
S12000026,2004,1000,-1000,0,21
S12000026,2005,1000,-1000,0,20.9
S12000026,2006,1000,-1000,0,21.5
S12000026,2007,1000,-1000,0,22
S12000026,2008,1000,-1000,0,22.8
S12000026,2009,1000,-1000,0,23.6
S12000026,2010,1000,-1000,0,24.2
S12000026,2011,1000,-1000,0,24.5
S12000026,2012,1000,-1000,0,25.1
S12000026,2013,1000,-1000,0,26
S12000026,2014,1000,-1000,0,27.3
S12000026,2015,1000,-1000,0,28.1
S12000026,2016,1000,-1000,0,28.7
S12000026,2017,1000,-1000,0,29.1
